year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,origin,dest,air_time,distance,hour,minute,tailnum
2013,11,18,1221.0,1215,6.0,1548.0,1550,-2.0,UA,1227,EWR,PHX,304.0,2133,12,15,N76526
2013,11,18,554.0,600,-6.0,1014.0,1043,-29.0,B6,1403,JFK,SJU,179.0,1598,6,0,N766JB
2013,11,18,1450.0,1343,67.0,1646.0,1551,55.0,US,1802,JFK,CLT,90.0,541,13,43,N766US
2013,11,18,854.0,900,-6.0,1111.0,1130,-19.0,DL,394,EWR,ATL,114.0,746,9,0,N767NC
2013,11,18,2007.0,1530,277.0,2215.0,1753,262.0,DL,1942,EWR,ATL,111.0,746,15,30,N767NC
2013,11,18,1806.0,1810,-4.0,2118.0,2129,-11.0,B6,1013,JFK,LGB,352.0,2465,18,10,N768JB
2013,11,18,2112.0,2110,2.0,1.0,2356,5.0,UA,1631,EWR,MCO,140.0,937,21,10,N77295
2013,11,18,1647.0,1650,-3.0,1918.0,1920,-2.0,WN,356,LGA,DEN,248.0,1620,16,50,N772SW
2013,11,18,1721.0,1725,-4.0,1908.0,1915,-7.0,WN,3069,EWR,STL,137.0,872,17,25,N7739A
2013,11,18,1744.0,1700,44.0,2024.0,2007,17.0,UA,1714,LGA,IAH,205.0,1416,17,0,N77520
2013,11,18,2035.0,2040,-5.0,22.0,2359,23.0,B6,523,JFK,LAX,352.0,2475,20,40,N775JB
2013,11,18,1107.0,1105,2.0,1336.0,1335,1.0,WN,1250,LGA,DEN,246.0,1620,11,5,N7811F
2013,11,18,559.0,600,-1.0,829.0,825,4.0,WN,1716,LGA,ATL,117.0,762,6,0,N7812G
2013,11,18,1245.0,1245,0.0,1535.0,1555,-20.0,WN,1428,EWR,HOU,212.0,1411,12,45,N781WN
2013,11,18,633.0,635,-2.0,925.0,917,8.0,UA,1506,EWR,LAS,323.0,2227,6,35,N78448
2013,11,18,1147.0,1151,-4.0,1455.0,1459,-4.0,B6,323,JFK,LAX,346.0,2475,11,51,N784JB
2013,11,18,1116.0,1115,1.0,1407.0,1411,-4.0,UA,1143,EWR,PBI,155.0,1023,11,15,N78506
2013,11,18,1852.0,1856,-4.0,2143.0,2208,-25.0,UA,1416,EWR,FLL,147.0,1065,18,56,N78506
2013,11,18,2015.0,2019,-4.0,32.0,2355,37.0,B6,915,JFK,SFO,365.0,2586,20,19,N789JB
2013,11,18,934.0,935,-1.0,1056.0,1115,-19.0,WN,876,LGA,MDW,117.0,725,9,35,N789SW
2013,11,18,950.0,950,0.0,1106.0,1115,-9.0,WN,218,LGA,MKE,113.0,738,9,50,N794SW
2013,11,18,915.0,921,-6.0,1244.0,1235,9.0,B6,223,JFK,LAX,354.0,2475,9,21,N796JB
2013,11,18,630.0,635,-5.0,726.0,749,-23.0,UA,339,EWR,BOS,40.0,200,6,35,N802UA
2013,11,18,1249.0,1107,102.0,1538.0,1434,64.0,UA,563,EWR,LAX,330.0,2454,11,7,N802UA
2013,11,18,1701.0,1704,-3.0,1934.0,2006,-32.0,UA,491,EWR,DFW,197.0,1372,17,4,N804UA
2013,11,18,1428.0,1430,-2.0,1603.0,1609,-6.0,UA,541,EWR,CLE,72.0,404,14,30,N805UA
2013,11,18,2023.0,2025,-2.0,2305.0,2335,-30.0,UA,455,EWR,MIA,146.0,1085,20,25,N805UA
2013,11,18,1131.0,1135,-4.0,1454.0,1509,-15.0,UA,471,EWR,SFO,368.0,2565,11,35,N810UA
2013,11,18,752.0,759,-7.0,1035.0,1102,-27.0,UA,450,EWR,DFW,203.0,1372,7,59,N813UA
2013,11,18,1710.0,1710,0.0,1821.0,1828,-7.0,UA,226,EWR,BOS,44.0,200,17,10,N813UA
2013,11,18,1854.0,1745,69.0,2200.0,2104,56.0,UA,1692,EWR,SAN,342.0,2425,17,45,N81449
2013,11,18,1756.0,1800,-4.0,2043.0,2101,-18.0,UA,360,EWR,PBI,145.0,1023,18,0,N815UA
2013,11,18,1157.0,1200,-3.0,1413.0,1430,-17.0,UA,586,EWR,DEN,239.0,1605,12,0,N817UA
2013,11,18,1800.0,1801,-1.0,1958.0,1944,14.0,UA,654,EWR,ORD,121.0,719,18,1,N818UA
2013,11,18,949.0,959,-10.0,1108.0,1116,-8.0,EV,5711,JFK,IAD,56.0,228,9,59,N820AS
2013,11,18,558.0,600,-2.0,723.0,736,-13.0,UA,359,LGA,ORD,123.0,733,6,0,N821UA
2013,11,18,559.0,600,-1.0,731.0,737,-6.0,UA,219,EWR,ORD,129.0,719,6,0,N822UA
2013,11,18,1930.0,1929,1.0,2231.0,2253,-22.0,UA,510,EWR,LAX,325.0,2454,19,29,N822UA
2013,11,18,1524.0,1530,-6.0,1703.0,1720,-17.0,UA,377,LGA,CLE,68.0,419,15,30,N825UA
2013,11,18,904.0,850,14.0,1240.0,1228,12.0,B6,15,JFK,SFO,371.0,2586,8,50,N828JB
2013,11,18,1703.0,1700,3.0,1824.0,1842,-18.0,UA,689,LGA,ORD,120.0,733,17,0,N828UA
2013,11,18,636.0,625,11.0,752.0,750,2.0,WN,1360,LGA,MDW,119.0,725,6,25,N8302F
2013,11,18,1650.0,1700,-10.0,1851.0,1913,-22.0,9E,3932,EWR,CVG,100.0,569,17,0,N830AY
2013,11,18,713.0,719,-6.0,928.0,941,-13.0,UA,573,EWR,MSY,173.0,1167,7,19,N830UA
2013,11,18,1529.0,1529,0.0,1640.0,1635,5.0,UA,624,EWR,BOS,39.0,200,15,29,N830UA
2013,11,18,1905.0,1909,-4.0,2032.0,2050,-18.0,9E,2937,JFK,IAD,52.0,228,19,9,N831AY
2013,11,18,1516.0,1523,-7.0,1630.0,1657,-27.0,UA,399,EWR,ORD,117.0,719,15,23,N831UA
2013,11,18,1644.0,1645,-1.0,1804.0,1815,-11.0,WN,1104,LGA,MDW,117.0,725,16,45,N8329B
2013,11,18,1009.0,1010,-1.0,1143.0,1129,14.0,EV,5736,LGA,IAD,61.0,229,10,10,N832AS
2013,11,18,1545.0,1440,65.0,1719.0,1559,80.0,EV,5713,LGA,IAD,52.0,229,14,40,N832AS
2013,11,18,1936.0,1930,6.0,2111.0,2049,22.0,EV,5769,LGA,IAD,54.0,229,19,30,N832AS
2013,11,18,553.0,600,-7.0,709.0,717,-8.0,EV,5716,JFK,IAD,55.0,228,6,0,N833AS
2013,11,18,1158.0,1200,-2.0,1322.0,1336,-14.0,UA,255,LGA,ORD,126.0,733,12,0,N833UA
2013,11,18,652.0,700,-8.0,1000.0,1015,-15.0,B6,23,JFK,LAX,344.0,2475,7,0,N834JB
2013,11,18,2006.0,2018,-12.0,2346.0,2313,33.0,B6,153,JFK,PBI,147.0,1028,20,18,N834JB
2013,11,18,1937.0,1930,7.0,2130.0,2047,43.0,EV,5714,JFK,IAD,47.0,228,19,30,N835AS
2013,11,18,602.0,600,2.0,718.0,719,-1.0,EV,5747,LGA,IAD,54.0,229,6,0,N836AS
2013,11,18,2004.0,1725,159.0,2253.0,2028,145.0,UA,488,EWR,IAH,206.0,1400,17,25,N837UA
2013,11,18,652.0,700,-8.0,824.0,836,-12.0,UA,331,LGA,ORD,124.0,733,7,0,N839UA
2013,11,18,1326.0,1329,-3.0,1619.0,1627,-8.0,UA,431,EWR,DFW,209.0,1372,13,29,N839UA
2013,11,18,1441.0,1450,-9.0,1613.0,1624,-11.0,9E,2936,JFK,IAD,57.0,228,14,50,N840AY
2013,11,18,1943.0,1945,-2.0,2055.0,2101,-6.0,9E,2951,JFK,PHL,27.0,94,19,45,N840AY
2013,11,18,900.0,905,-5.0,1222.0,1220,2.0,VX,161,EWR,LAX,350.0,2454,9,5,N840VA
2013,11,18,1621.0,1615,6.0,1843.0,1838,5.0,UA,485,EWR,DEN,237.0,1605,16,15,N842UA
2013,11,18,941.0,945,-4.0,1229.0,1230,-1.0,VX,251,JFK,LAS,329.0,2248,9,45,N842VA
2013,11,18,630.0,630,0.0,908.0,923,-15.0,UA,596,EWR,TPA,141.0,997,6,30,N843UA
2013,11,18,1358.0,1405,-7.0,1700.0,1712,-12.0,UA,662,EWR,SAN,346.0,2425,14,5,N843UA
2013,11,18,726.0,730,-4.0,1053.0,1055,-2.0,VX,183,EWR,SFO,372.0,2565,7,30,N843VA
2013,11,18,1828.0,1830,-2.0,2036.0,2052,-16.0,9E,2954,JFK,CHS,92.0,636,18,30,N8458A
2013,11,18,1230.0,1229,1.0,1330.0,1335,-5.0,UA,252,EWR,BOS,39.0,200,12,29,N848UA
2013,11,18,1657.0,1650,7.0,1820.0,1824,-4.0,UA,708,EWR,ORD,117.0,719,16,50,N848UA
2013,11,18,731.0,730,1.0,1103.0,1100,3.0,VX,11,JFK,SFO,369.0,2586,7,30,N848VA
2013,11,18,1537.0,1540,-3.0,1713.0,1715,-2.0,UA,332,EWR,CLE,72.0,404,15,40,N849UA
2013,11,18,1358.0,1359,-1.0,1525.0,1530,-5.0,UA,643,EWR,ORD,118.0,719,13,59,N852UA
2013,11,18,1957.0,2000,-3.0,2336.0,2315,21.0,VX,415,JFK,LAX,337.0,2475,20,0,N854VA
2013,11,18,1856.0,1900,-4.0,2034.0,2035,-1.0,UA,693,LGA,ORD,117.0,733,19,0,N855UA
2013,11,18,850.0,857,-7.0,1141.0,1208,-27.0,UA,1448,EWR,PBI,141.0,1023,8,57,N87512
2013,11,18,1508.0,1450,18.0,1725.0,1632,53.0,9E,2907,JFK,BUF,57.0,301,14,50,N8775A
2013,11,18,1415.0,1428,-13.0,1532.0,1545,-13.0,EV,5712,JFK,IAD,51.0,228,14,28,N877AS
2013,11,18,1441.0,1450,-9.0,1615.0,1616,-1.0,9E,2940,JFK,BWI,46.0,184,14,50,N8808H
2013,11,18,920.0,924,-4.0,1152.0,1205,-13.0,9E,4065,LGA,SDF,118.0,659,9,24,N8836A
2013,11,18,2100.0,2040,20.0,2259.0,2300,-1.0,9E,4033,LGA,TYS,100.0,647,20,40,N8894A
2013,11,18,640.0,645,-5.0,842.0,857,-15.0,9E,3769,EWR,CVG,103.0,569,6,45,N8907A
2013,11,18,1305.0,1315,-10.0,1519.0,1523,-4.0,9E,3795,EWR,CVG,107.0,569,13,15,N8907A
2013,11,18,1855.0,1900,-5.0,2102.0,2124,-22.0,9E,3992,LGA,GSP,93.0,610,19,0,N8938A
2013,11,18,750.0,755,-5.0,932.0,942,-10.0,9E,2939,JFK,PIT,76.0,340,7,55,N8940E
2013,11,18,1953.0,2000,-7.0,2111.0,2117,-6.0,9E,2950,JFK,BWI,44.0,184,20,0,N8960A
2013,11,18,1450.0,1450,0.0,1724.0,1712,12.0,9E,2903,JFK,CLT,93.0,541,14,50,N901XJ
2013,11,18,1613.0,1600,13.0,1822.0,1824,-2.0,9E,2917,JFK,DTW,97.0,509,16,0,N902XJ
2013,11,18,2058.0,2100,-2.0,2311.0,2328,-17.0,DL,1247,LGA,ATL,116.0,762,21,0,N903DE
2013,11,18,659.0,700,-1.0,929.0,936,-7.0,DL,1547,LGA,ATL,116.0,762,7,0,N904DL
2013,11,18,2048.0,2035,13.0,2225.0,2200,25.0,9E,2914,JFK,DCA,49.0,213,20,35,N904XJ
2013,11,18,1754.0,1800,-6.0,2032.0,2039,-7.0,DL,2147,LGA,ATL,115.0,762,18,0,N906DE
2013,11,18,1852.0,1859,-7.0,2019.0,2055,-36.0,9E,2928,JFK,ORD,124.0,740,18,59,N906XJ
2013,11,18,1157.0,1205,-8.0,1333.0,1343,-10.0,9E,3305,LGA,MKE,119.0,738,12,5,N907XJ
2013,11,18,1854.0,1900,-6.0,2107.0,2124,-17.0,9E,3445,LGA,DSM,157.0,1031,19,0,N907XJ
2013,11,18,1617.0,1620,-3.0,1817.0,1835,-18.0,DL,1619,LGA,MSP,154.0,1020,16,20,N908DE
2013,11,18,1806.0,1810,-4.0,2016.0,2021,-5.0,DL,2019,LGA,MSP,153.0,1020,18,10,N908DL
2013,11,18,1900.0,1910,-10.0,2151.0,2209,-18.0,DL,2159,JFK,MCO,136.0,944,19,10,N909DL
2013,11,18,1840.0,1845,-5.0,2001.0,2022,-21.0,9E,3513,LGA,MKE,121.0,738,18,45,N910XJ
2013,11,18,1558.0,1547,11.0,1832.0,1824,8.0,9E,3488,LGA,MCI,172.0,1107,15,47,N912XJ
2013,11,18,1141.0,1145,-4.0,1354.0,1403,-9.0,DL,1442,EWR,ATL,114.0,746,11,45,N913DL
2013,11,18,720.0,720,0.0,831.0,855,-24.0,WN,1975,EWR,BNA,116.0,748,7,20,N913WN
2013,11,18,1849.0,1845,4.0,2034.0,2030,4.0,9E,2908,JFK,BUF,62.0,301,18,45,N914XJ
2013,11,18,1154.0,1200,-6.0,1302.0,1314,-12.0,9E,2902,JFK,BOS,42.0,187,12,0,N915XJ
2013,11,18,1612.0,1600,12.0,1825.0,1826,-1.0,9E,2922,JFK,MSP,160.0,1029,16,0,N915XJ
2013,11,18,1618.0,1610,8.0,1811.0,1820,-9.0,DL,2231,LGA,DTW,84.0,502,16,10,N917DL
2013,11,18,1530.0,1445,45.0,1815.0,1720,55.0,9E,2918,JFK,IND,112.0,665,14,45,N917XJ
2013,11,18,1158.0,1200,-2.0,1439.0,1437,2.0,DL,1947,LGA,ATL,117.0,762,12,0,N918DL
2013,11,18,1937.0,1920,17.0,2158.0,2202,-4.0,9E,2925,JFK,MSY,166.0,1182,19,20,N918XJ
2013,11,18,758.0,800,-2.0,1010.0,1016,-6.0,9E,2921,JFK,MSP,166.0,1029,8,0,N919XJ
2013,11,18,1931.0,1935,-4.0,2157.0,2149,8.0,9E,2911,JFK,CVG,105.0,589,19,35,N919XJ
2013,11,18,1555.0,1600,-5.0,1832.0,1841,-9.0,DL,847,LGA,ATL,120.0,762,16,0,N921DL
2013,11,18,1336.0,1340,-4.0,1625.0,1652,-27.0,DL,1779,LGA,FLL,151.0,1076,13,40,N922DL
2013,11,18,1302.0,1135,87.0,1509.0,1338,91.0,9E,3373,EWR,MSP,157.0,1008,11,35,N922XJ
2013,11,18,857.0,809,48.0,1151.0,1135,16.0,9E,3489,LGA,RSW,153.0,1080,8,9,N923XJ
2013,11,18,1558.0,1600,-2.0,1744.0,1751,-7.0,9E,3357,LGA,BNA,124.0,764,16,0,N923XJ
2013,11,18,1841.0,1830,11.0,2044.0,2047,-3.0,DL,415,JFK,DTW,90.0,509,18,30,N924DL
2013,11,18,1646.0,1650,-4.0,1903.0,1906,-3.0,9E,2910,JFK,CVG,101.0,589,16,50,N924XJ
2013,11,18,616.0,620,-4.0,836.0,826,10.0,9E,3572,EWR,MSP,160.0,1008,6,20,N925XJ
2013,11,18,1815.0,1815,0.0,2112.0,2127,-15.0,9E,2915,JFK,DFW,205.0,1391,18,15,N925XJ
2013,11,18,1725.0,1735,-10.0,1938.0,2010,-32.0,9E,2934,JFK,MCI,174.0,1113,17,35,N927XJ
2013,11,18,1939.0,1935,4.0,2145.0,2203,-18.0,FL,1346,LGA,ATL,111.0,762,19,35,N928AT
2013,11,18,815.0,815,0.0,943.0,952,-9.0,9E,2906,JFK,BUF,57.0,301,8,15,N929XJ
2013,11,18,1547.0,1550,-3.0,1737.0,1745,-8.0,9E,2927,JFK,ORD,125.0,740,15,50,N929XJ
2013,11,18,1811.0,1815,-4.0,2037.0,2055,-18.0,WN,3691,EWR,MSY,176.0,1167,18,15,N930WN
2013,11,18,1915.0,1920,-5.0,2153.0,2111,42.0,9E,2931,JFK,PIT,72.0,340,19,20,N931XJ
2013,11,18,1155.0,1200,-5.0,1424.0,1459,-35.0,DL,1685,LGA,MCO,136.0,950,12,0,N932DL
2013,11,18,1925.0,1930,-5.0,2229.0,2230,-1.0,DL,1485,LGA,MCO,140.0,950,19,30,N932DL
2013,11,18,1958.0,2000,-2.0,2212.0,2239,-27.0,DL,1147,LGA,ATL,113.0,762,20,0,N933DL
2013,11,18,825.0,830,-5.0,1026.0,1041,-15.0,9E,3385,EWR,MSP,156.0,1008,8,30,N933XJ
2013,11,18,745.0,745,0.0,1002.0,1012,-10.0,DL,807,EWR,ATL,108.0,746,7,45,N935AT
2013,11,18,1415.0,1415,0.0,1631.0,1637,-6.0,DL,673,EWR,ATL,109.0,746,14,15,N935AT
2013,11,18,1610.0,1615,-5.0,1851.0,1856,-5.0,DL,843,JFK,ATL,115.0,760,16,15,N935DL
2013,11,18,730.0,735,-5.0,933.0,949,-16.0,9E,2916,JFK,DTW,90.0,509,7,35,N935XJ
2013,11,18,1247.0,1250,-3.0,1448.0,1452,-4.0,9E,3342,EWR,DTW,87.0,488,12,50,N935XJ
2013,11,18,1838.0,1834,4.0,2046.0,2100,-14.0,9E,2923,JFK,MSP,156.0,1029,18,34,N936XJ
2013,11,18,608.0,610,-2.0,808.0,812,-4.0,DL,1919,LGA,MSP,162.0,1020,6,10,N940DL
2013,11,18,958.0,1000,-2.0,1229.0,1245,-16.0,DL,1847,LGA,ATL,117.0,762,10,0,N941DL
2013,11,18,1653.0,1700,-7.0,1927.0,1939,-12.0,DL,221,LGA,ATL,118.0,762,17,0,N941DL
2013,11,18,1137.0,1148,-11.0,1333.0,1404,-31.0,YV,2885,LGA,CLT,91.0,544,11,48,N942LR
2013,11,18,959.0,950,9.0,1132.0,1123,9.0,FL,160,LGA,CAK,69.0,397,9,50,N944AT
2013,11,18,1531.0,1535,-4.0,1700.0,1656,4.0,US,1775,LGA,PHL,49.0,96,15,35,N944UW
2013,11,18,1855.0,1900,-5.0,1949.0,2014,-25.0,US,2160,LGA,BOS,37.0,184,19,0,N948UW
2013,11,18,652.0,700,-8.0,806.0,808,-2.0,US,2136,LGA,BOS,46.0,184,7,0,N949UW
2013,11,18,1148.0,1151,-3.0,1409.0,1419,-10.0,FL,63,LGA,ATL,117.0,762,11,51,N950AT
2013,11,18,751.0,800,-9.0,844.0,907,-23.0,US,2138,LGA,BOS,40.0,184,8,0,N951UW
2013,11,18,1159.0,1200,-1.0,1251.0,1309,-18.0,US,2146,LGA,BOS,34.0,184,12,0,N951UW
2013,11,18,1552.0,1600,-8.0,1658.0,1718,-20.0,US,2154,LGA,BOS,35.0,184,16,0,N951UW
2013,11,18,1955.0,2000,-5.0,2052.0,2115,-23.0,US,2162,LGA,BOS,37.0,184,20,0,N951UW
2013,11,18,854.0,900,-6.0,955.0,1016,-21.0,US,2140,LGA,BOS,45.0,184,9,0,N954UW
2013,11,18,1252.0,1300,-8.0,1349.0,1410,-21.0,US,2148,LGA,BOS,36.0,184,13,0,N954UW
2013,11,18,1656.0,1700,-4.0,1800.0,1815,-15.0,US,2156,LGA,BOS,43.0,184,17,0,N954UW
2013,11,18,2054.0,2100,-6.0,2148.0,2206,-18.0,US,2164,LGA,BOS,39.0,184,21,0,N954UW
2013,11,18,555.0,600,-5.0,655.0,658,-3.0,US,1909,LGA,PHL,35.0,96,6,0,N956UW
2013,11,18,1456.0,1500,-4.0,1600.0,1611,-11.0,US,2152,LGA,BOS,37.0,184,15,0,N957UW
2013,11,18,557.0,605,-8.0,712.0,730,-18.0,WN,485,EWR,MDW,112.0,711,6,5,N957WN
2013,11,18,1136.0,1130,6.0,1338.0,1344,-6.0,DL,2219,LGA,MSP,157.0,1020,11,30,N963DL
2013,11,18,953.0,1000,-7.0,1051.0,1113,-22.0,US,2142,LGA,BOS,36.0,184,10,0,N963UW
2013,11,18,1349.0,1400,-11.0,1444.0,1507,-23.0,US,2150,LGA,BOS,33.0,184,14,0,N963UW
2013,11,18,1754.0,1800,-6.0,1845.0,1919,-34.0,US,2158,LGA,BOS,38.0,184,18,0,N963UW
2013,11,18,1409.0,1359,10.0,1630.0,1632,-2.0,DL,2247,LGA,ATL,119.0,762,13,59,N965DL
2013,11,18,1103.0,1100,3.0,1210.0,1210,0.0,US,2144,LGA,BOS,37.0,184,11,0,N965UW
2013,11,18,1740.0,1729,11.0,1952.0,1955,-3.0,FL,400,LGA,ATL,114.0,762,17,29,N972AT
2013,11,18,1052.0,1100,-8.0,1341.0,1352,-11.0,DL,695,JFK,MCO,136.0,944,11,0,N974DL
2013,11,18,1826.0,1830,-4.0,2116.0,2149,-33.0,DL,413,JFK,MIA,149.0,1089,18,30,N974DL
2013,11,18,1302.0,1300,2.0,1526.0,1538,-12.0,DL,781,LGA,ATL,119.0,762,13,0,N978DL
2013,11,18,1839.0,1845,-6.0,2128.0,2152,-24.0,DL,2391,JFK,TPA,144.0,1005,18,45,N981DL
2013,11,18,1033.0,915,78.0,1322.0,1219,63.0,DL,1885,LGA,MCO,137.0,950,9,15,N986DL
2013,11,18,914.0,905,9.0,1129.0,1133,-4.0,FL,275,LGA,ATL,115.0,762,9,5,N987AT
2013,11,18,1528.0,1425,63.0,1749.0,1653,56.0,FL,1070,LGA,ATL,115.0,762,14,25,N987AT
2013,11,18,629.0,630,-1.0,857.0,854,3.0,DL,575,EWR,ATL,111.0,746,6,30,N990AT
2013,11,18,1259.0,1300,-1.0,1530.0,1524,6.0,DL,355,EWR,ATL,112.0,746,13,0,N990AT
2013,11,18,1926.0,1930,-4.0,2144.0,2204,-20.0,DL,2142,EWR,ATL,113.0,746,19,30,N990AT
2013,11,18,1909.0,1900,9.0,2138.0,2136,2.0,DL,947,LGA,ATL,114.0,762,19,0,N992DL
2013,11,18,2002.0,1955,7.0,2149.0,2207,-18.0,DL,2131,LGA,DTW,83.0,502,19,55,N994DL
2013,11,18,757.0,759,-2.0,1031.0,1032,-1.0,DL,2047,LGA,ATL,117.0,762,7,59,N996DL
2013,11,18,1530.0,1459,31.0,1756.0,1738,18.0,DL,2347,LGA,ATL,117.0,762,14,59,N996DL
2013,11,18,805.0,807,-2.0,1052.0,1112,-20.0,DL,1271,JFK,FLL,143.0,1069,8,7,N997DL
2013,11,18,1544.0,1550,-6.0,1907.0,1910,-3.0,DL,2280,JFK,FLL,150.0,1069,15,50,N997DL
2013,11,18,2111.0,2050,21.0,2234.0,2212,22.0,DL,985,JFK,BOS,37.0,187,20,50,N999DN
2013,11,19,823.0,825,-2.0,1018.0,1029,-11.0,US,1831,JFK,CLT,89.0,541,8,25,N109UW
2013,11,19,1148.0,1154,-6.0,1354.0,1409,-15.0,EV,4567,EWR,MCI,167.0,1092,11,54,N11109
2013,11,19,1925.0,1930,-5.0,2118.0,2141,-23.0,EV,4543,EWR,DSM,151.0,1017,19,30,N11109
2013,11,19,1927.0,1930,-3.0,2131.0,2138,-7.0,EV,4361,EWR,TYS,97.0,631,19,30,N11121
2013,11,19,1025.0,1025,0.0,1226.0,1247,-21.0,EV,4495,EWR,SAV,106.0,708,10,25,N11127
2013,11,19,1629.0,1630,-1.0,1807.0,1808,-1.0,EV,4702,EWR,GSO,71.0,445,16,30,N11127
2013,11,19,2048.0,2040,8.0,2323.0,2326,-3.0,EV,4204,EWR,OKC,193.0,1325,20,40,N11127
2013,11,19,627.0,635,-8.0,850.0,849,1.0,EV,4412,EWR,MSP,169.0,1008,6,35,N11137
2013,11,19,1540.0,1543,-3.0,1749.0,1752,-3.0,EV,4667,EWR,MSP,172.0,1008,15,43,N11137
2013,11,19,734.0,742,-8.0,903.0,924,-21.0,EV,4125,EWR,GSO,69.0,445,7,42,N11150
2013,11,19,1207.0,1215,-8.0,1424.0,1440,-16.0,EV,4396,EWR,MSY,173.0,1167,12,15,N11150
2013,11,19,2010.0,2014,-4.0,2219.0,2242,-23.0,EV,4333,EWR,TUL,173.0,1215,20,14,N11150
2013,11,19,1536.0,1544,-8.0,1757.0,1750,7.0,US,1767,LGA,CLT,90.0,544,15,44,N111US
2013,11,19,1315.0,1200,75.0,1519.0,1359,80.0,US,2069,JFK,CLT,91.0,541,12,0,N113UW
2013,11,19,1545.0,1545,0.0,1806.0,1756,10.0,EV,4576,EWR,GRR,109.0,605,15,45,N11535
2013,11,19,2100.0,2111,-11.0,2254.0,2303,-9.0,EV,4700,EWR,CLT,87.0,529,21,11,N11535
2013,11,19,1046.0,1045,1.0,1306.0,1320,-14.0,EV,4679,EWR,JAX,119.0,820,10,45,N11536
2013,11,19,1157.0,1050,67.0,1355.0,1259,56.0,EV,3852,EWR,DTW,90.0,488,10,50,N11539
2013,11,19,1703.0,1600,63.0,1925.0,1835,50.0,EV,5811,EWR,JAX,120.0,820,16,0,N11539
2013,11,19,604.0,610,-6.0,803.0,801,2.0,EV,5904,EWR,CMH,81.0,463,6,10,N11547
2013,11,19,740.0,745,-5.0,854.0,859,-5.0,EV,5795,EWR,BTV,49.0,266,7,45,N11548
2013,11,19,608.0,615,-7.0,813.0,818,-5.0,US,1989,EWR,CLT,92.0,529,6,15,N121UW
2013,11,19,1904.0,1900,4.0,,2212,,UA,1416,EWR,FLL,,1065,19,0,N12225
2013,11,19,953.0,1000,-7.0,1320.0,1311,9.0,UA,1257,LGA,IAH,208.0,1416,10,0,N12238
2013,11,19,1108.0,1049,19.0,1246.0,1239,7.0,EV,4162,EWR,STL,136.0,872,10,49,N12552
2013,11,19,1736.0,1745,-9.0,1900.0,1920,-20.0,EV,4191,EWR,BNA,118.0,748,17,45,N12552
2013,11,19,650.0,700,-10.0,842.0,903,-21.0,EV,4166,EWR,GSP,91.0,594,7,0,N12567
2013,11,19,1213.0,1145,28.0,1456.0,1433,23.0,UA,1180,EWR,MCO,136.0,937,11,45,N13110
2013,11,19,1438.0,1443,-5.0,1700.0,1703,-3.0,EV,4181,EWR,MCI,182.0,1092,14,43,N13133
2013,11,19,626.0,630,-4.0,757.0,804,-7.0,EV,4522,EWR,BNA,120.0,748,6,30,N13538
2013,11,19,1318.0,1329,-11.0,1526.0,1549,-23.0,EV,4395,EWR,IND,106.0,645,13,29,N13538
2013,11,19,1911.0,1915,-4.0,2051.0,2115,-24.0,EV,4444,EWR,CLT,83.0,529,19,15,N13538
2013,11,19,818.0,822,-4.0,1017.0,1023,-6.0,EV,4691,EWR,DAY,92.0,533,8,22,N13566
2013,11,19,1426.0,1430,-4.0,1520.0,1537,-17.0,EV,4372,EWR,DCA,40.0,199,14,30,N13566
2013,11,19,1806.0,1813,-7.0,1930.0,1934,-4.0,EV,4131,EWR,RIC,54.0,277,18,13,N13566
2013,11,19,1752.0,1729,23.0,1957.0,1941,16.0,EV,3849,EWR,CVG,89.0,569,17,29,N13949
2013,11,19,1925.0,1930,-5.0,2120.0,2136,-16.0,EV,4370,EWR,CHS,94.0,628,19,30,N13955
2013,11,19,832.0,840,-8.0,1109.0,1115,-6.0,EV,4388,EWR,JAX,123.0,820,8,40,N13970
2013,11,19,1446.0,1451,-5.0,1558.0,1606,-8.0,EV,5801,EWR,BUF,50.0,282,14,51,N13970
2013,11,19,1853.0,1900,-7.0,2006.0,2035,-29.0,EV,4195,EWR,BNA,113.0,748,19,0,N13970
2013,11,19,750.0,613,97.0,956.0,834,82.0,EV,4393,EWR,IND,105.0,645,6,13,N13975
2013,11,19,1649.0,1655,-6.0,1834.0,1852,-18.0,EV,4411,EWR,MEM,145.0,946,16,55,N13975
2013,11,19,1244.0,1247,-3.0,1355.0,1415,-20.0,EV,4682,EWR,PIT,58.0,319,12,47,N13978
2013,11,19,1607.0,1610,-3.0,1821.0,1819,2.0,EV,4352,EWR,CVG,96.0,569,16,10,N13988
2013,11,19,1556.0,1600,-4.0,1800.0,1816,-16.0,EV,3825,EWR,IND,108.0,645,16,0,N13994
2013,11,19,2114.0,2125,-11.0,2259.0,2328,-29.0,EV,3845,EWR,GSP,89.0,594,21,25,N13994
2013,11,19,1745.0,1714,31.0,1857.0,1835,22.0,EV,5815,EWR,RIC,56.0,277,17,14,N13995
2013,11,19,842.0,843,-1.0,1031.0,1033,-2.0,EV,4149,EWR,STL,139.0,872,8,43,N13997
2013,11,19,1503.0,1512,-9.0,1623.0,1641,-18.0,EV,4502,EWR,BNA,115.0,748,15,12,N13997
